Image,IOULG,IOULD,IOUDG,threshold_DT,threshold_GC,prediction,models
6.png,0.23434538630198076,0.022101475879286292,0.0,0.2,0.4,earthstar,Vgg
6.png,0.17749686133598858,0.022101475879286292,0.0,0.2,0.5,earthstar,Vgg
6.png,0.09788877187703726,0.022101475879286292,0.0,0.2,0.6,earthstar,Vgg
6.png,0.030643513789581207,0.022101475879286292,0.0,0.2,0.7,earthstar,Vgg
6.png,0.012577792335407796,0.022101475879286292,0.0,0.2,0.8,earthstar,Vgg
6.png,0.007271039603960396,0.022101475879286292,0.0,0.2,0.9,earthstar,Vgg
6.png,0.0,0.022101475879286292,0.0,0.2,1,earthstar,Vgg
6.png,0.044566666666666664,0.007146827602636385,0.0,0.3,0,earthstar,Vgg
6.png,0.15800742915537966,0.007146827602636385,0.0,0.3,0.1,earthstar,Vgg
6.png,0.21558733499139085,0.007146827602636385,0.0,0.3,0.2,earthstar,Vgg
6.png,0.24762402731215205,0.007146827602636385,0.0,0.3,0.3,earthstar,Vgg
6.png,0.23434538630198076,0.007146827602636385,0.0,0.3,0.4,earthstar,Vgg
6.png,0.17749686133598858,0.007146827602636385,0.0,0.3,0.5,earthstar,Vgg
6.png,0.09788877187703726,0.007146827602636385,0.0,0.3,0.6,earthstar,Vgg
6.png,0.030643513789581207,0.007146827602636385,0.0,0.3,0.7,earthstar,Vgg
6.png,0.012577792335407796,0.007146827602636385,0.0,0.3,0.8,earthstar,Vgg
6.png,0.007271039603960396,0.007146827602636385,0.0,0.3,0.9,earthstar,Vgg
6.png,0.0,0.007146827602636385,0.0,0.3,1,earthstar,Vgg
6.png,0.044566666666666664,0.002553962761575218,0.0,0.4,0,earthstar,Vgg
6.png,0.15800742915537966,0.002553962761575218,0.0,0.4,0.1,earthstar,Vgg
6.png,0.21558733499139085,0.002553962761575218,0.0,0.4,0.2,earthstar,Vgg
6.png,0.24762402731215205,0.002553962761575218,0.0,0.4,0.3,earthstar,Vgg
6.png,0.23434538630198076,0.002553962761575218,0.0,0.4,0.4,earthstar,Vgg
6.png,0.17749686133598858,0.002553962761575218,0.0,0.4,0.5,earthstar,Vgg
6.png,0.09788877187703726,0.002553962761575218,0.0,0.4,0.6,earthstar,Vgg
6.png,0.030643513789581207,0.002553962761575218,0.0,0.4,0.7,earthstar,Vgg
6.png,0.012577792335407796,0.002553962761575218,0.0,0.4,0.8,earthstar,Vgg
6.png,0.007271039603960396,0.002553962761575218,0.0,0.4,0.9,earthstar,Vgg
6.png,0.0,0.002553962761575218,0.0,0.4,1,earthstar,Vgg
6.png,0.044566666666666664,0.000911425967354379,0.0,0.5,0,earthstar,Vgg
6.png,0.15800742915537966,0.000911425967354379,0.0,0.5,0.1,earthstar,Vgg
6.png,0.21558733499139085,0.000911425967354379,0.0,0.5,0.2,earthstar,Vgg
6.png,0.24762402731215205,0.000911425967354379,0.0,0.5,0.3,earthstar,Vgg
6.png,0.23434538630198076,0.000911425967354379,0.0,0.5,0.4,earthstar,Vgg
6.png,0.17749686133598858,0.000911425967354379,0.0,0.5,0.5,earthstar,Vgg
6.png,0.09788877187703726,0.000911425967354379,0.0,0.5,0.6,earthstar,Vgg
6.png,0.030643513789581207,0.000911425967354379,0.0,0.5,0.7,earthstar,Vgg
6.png,0.012577792335407796,0.000911425967354379,0.0,0.5,0.8,earthstar,Vgg
6.png,0.007271039603960396,0.000911425967354379,0.0,0.5,0.9,earthstar,Vgg
6.png,0.0,0.000911425967354379,0.0,0.5,1,earthstar,Vgg
6.png,0.044566666666666664,0.0004975949577044286,0.0,0.6,0,earthstar,Vgg
6.png,0.15800742915537966,0.0004975949577044286,0.0,0.6,0.1,earthstar,Vgg
6.png,0.21558733499139085,0.0004975949577044286,0.0,0.6,0.2,earthstar,Vgg
6.png,0.24762402731215205,0.0004975949577044286,0.0,0.6,0.3,earthstar,Vgg
6.png,0.23434538630198076,0.0004975949577044286,0.0,0.6,0.4,earthstar,Vgg
6.png,0.17749686133598858,0.0004975949577044286,0.0,0.6,0.5,earthstar,Vgg
6.png,0.09788877187703726,0.0004975949577044286,0.0,0.6,0.6,earthstar,Vgg
6.png,0.030643513789581207,0.0004975949577044286,0.0,0.6,0.7,earthstar,Vgg
6.png,0.012577792335407796,0.0004975949577044286,0.0,0.6,0.8,earthstar,Vgg
6.png,0.007271039603960396,0.0004975949577044286,0.0,0.6,0.9,earthstar,Vgg
6.png,0.0,0.0004975949577044286,0.0,0.6,1,earthstar,Vgg
6.png,0.044566666666666664,0.0,0.0,0.7,0,earthstar,Vgg
6.png,0.15800742915537966,0.0,0.0,0.7,0.1,earthstar,Vgg
6.png,0.21558733499139085,0.0,0.0,0.7,0.2,earthstar,Vgg
6.png,0.24762402731215205,0.0,0.0,0.7,0.3,earthstar,Vgg
6.png,0.23434538630198076,0.0,0.0,0.7,0.4,earthstar,Vgg
6.png,0.17749686133598858,0.0,0.0,0.7,0.5,earthstar,Vgg
6.png,0.09788877187703726,0.0,0.0,0.7,0.6,earthstar,Vgg
6.png,0.030643513789581207,0.0,0.0,0.7,0.7,earthstar,Vgg
6.png,0.012577792335407796,0.0,0.0,0.7,0.8,earthstar,Vgg
6.png,0.007271039603960396,0.0,0.0,0.7,0.9,earthstar,Vgg
6.png,0.0,0.0,0.0,0.7,1,earthstar,Vgg
6.png,0.044566666666666664,0.0,0.0,0.8,0,earthstar,Vgg
6.png,0.15800742915537966,0.0,0.0,0.8,0.1,earthstar,Vgg
6.png,0.21558733499139085,0.0,0.0,0.8,0.2,earthstar,Vgg
6.png,0.24762402731215205,0.0,0.0,0.8,0.3,earthstar,Vgg
6.png,0.23434538630198076,0.0,0.0,0.8,0.4,earthstar,Vgg
6.png,0.17749686133598858,0.0,0.0,0.8,0.5,earthstar,Vgg
6.png,0.09788877187703726,0.0,0.0,0.8,0.6,earthstar,Vgg
6.png,0.030643513789581207,0.0,0.0,0.8,0.7,earthstar,Vgg
6.png,0.012577792335407796,0.0,0.0,0.8,0.8,earthstar,Vgg
6.png,0.007271039603960396,0.0,0.0,0.8,0.9,earthstar,Vgg
6.png,0.0,0.0,0.0,0.8,1,earthstar,Vgg
6.png,0.044566666666666664,0.0,0.0,0.9,0,earthstar,Vgg
6.png,0.15800742915537966,0.0,0.0,0.9,0.1,earthstar,Vgg
6.png,0.21558733499139085,0.0,0.0,0.9,0.2,earthstar,Vgg
6.png,0.24762402731215205,0.0,0.0,0.9,0.3,earthstar,Vgg
6.png,0.23434538630198076,0.0,0.0,0.9,0.4,earthstar,Vgg
6.png,0.17749686133598858,0.0,0.0,0.9,0.5,earthstar,Vgg
6.png,0.09788877187703726,0.0,0.0,0.9,0.6,earthstar,Vgg
6.png,0.030643513789581207,0.0,0.0,0.9,0.7,earthstar,Vgg
6.png,0.012577792335407796,0.0,0.0,0.9,0.8,earthstar,Vgg
6.png,0.007271039603960396,0.0,0.0,0.9,0.9,earthstar,Vgg
6.png,0.0,0.0,0.0,0.9,1,earthstar,Vgg
6.png,0.044566666666666664,0.0,0.0,1,0,earthstar,Vgg
6.png,0.15800742915537966,0.0,0.0,1,0.1,earthstar,Vgg
6.png,0.21558733499139085,0.0,0.0,1,0.2,earthstar,Vgg
6.png,0.24762402731215205,0.0,0.0,1,0.3,earthstar,Vgg
6.png,0.23434538630198076,0.0,0.0,1,0.4,earthstar,Vgg
6.png,0.17749686133598858,0.0,0.0,1,0.5,earthstar,Vgg
6.png,0.09788877187703726,0.0,0.0,1,0.6,earthstar,Vgg
6.png,0.030643513789581207,0.0,0.0,1,0.7,earthstar,Vgg
6.png,0.012577792335407796,0.0,0.0,1,0.8,earthstar,Vgg
6.png,0.007271039603960396,0.0,0.0,1,0.9,earthstar,Vgg
6.png,0.0,0.0,0.0,1,1,earthstar,Vgg
7.png,0.056981333333333335,0.056981333333333335,1.0,0,0,tow_truck,Vgg
7.png,0.06819230664820697,0.056981333333333335,0.36274133333333336,0,0.1,tow_truck,Vgg
7.png,0.08346982104943888,0.056981333333333335,0.133536,0,0.2,tow_truck,Vgg
7.png,0.09412529807066984,0.056981333333333335,0.07761066666666666,0,0.3,tow_truck,Vgg
7.png,0.08758595729279768,0.056981333333333335,0.055205333333333335,0,0.4,tow_truck,Vgg
7.png,0.07599131527825391,0.056981333333333335,0.043456,0,0.5,tow_truck,Vgg
7.png,0.06505342551854179,0.056981333333333335,0.033392,0,0.6,tow_truck,Vgg
7.png,0.05102181717757526,0.056981333333333335,0.024208,0,0.7,tow_truck,Vgg
7.png,0.03717443973349485,0.056981333333333335,0.01608,0,0.8,tow_truck,Vgg
7.png,0.02086103723404255,0.056981333333333335,0.008528,0,0.9,tow_truck,Vgg
7.png,0.0,0.056981333333333335,0.0,0,1,tow_truck,Vgg
7.png,0.056981333333333335,0.09055118110236221,0.0,0.1,0,tow_truck,Vgg
7.png,0.06819230664820697,0.09055118110236221,0.0,0.1,0.1,tow_truck,Vgg
7.png,0.08346982104943888,0.09055118110236221,0.0,0.1,0.2,tow_truck,Vgg
7.png,0.09412529807066984,0.09055118110236221,0.0,0.1,0.3,tow_truck,Vgg
7.png,0.08758595729279768,0.09055118110236221,0.0,0.1,0.4,tow_truck,Vgg
7.png,0.07599131527825391,0.09055118110236221,0.0,0.1,0.5,tow_truck,Vgg
7.png,0.06505342551854179,0.09055118110236221,0.0,0.1,0.6,tow_truck,Vgg
7.png,0.05102181717757526,0.09055118110236221,0.0,0.1,0.7,tow_truck,Vgg
7.png,0.03717443973349485,0.09055118110236221,0.0,0.1,0.8,tow_truck,Vgg
7.png,0.02086103723404255,0.09055118110236221,0.0,0.1,0.9,tow_truck,Vgg
7.png,0.0,0.09055118110236221,0.0,0.1,1,tow_truck,Vgg
7.png,0.056981333333333335,0.03576876143990238,0.0,0.2,0,tow_truck,Vgg
7.png,0.06819230664820697,0.03576876143990238,0.0,0.2,0.1,tow_truck,Vgg
7.png,0.08346982104943888,0.03576876143990238,0.0,0.2,0.2,tow_truck,Vgg
7.png,0.09412529807066984,0.03576876143990238,0.0,0.2,0.3,tow_truck,Vgg
7.png,0.08758595729279768,0.03576876143990238,0.0,0.2,0.4,tow_truck,Vgg
7.png,0.07599131527825391,0.03576876143990238,0.0,0.2,0.5,tow_truck,Vgg
7.png,0.06505342551854179,0.03576876143990238,0.0,0.2,0.6,tow_truck,Vgg
7.png,0.05102181717757526,0.03576876143990238,0.0,0.2,0.7,tow_truck,Vgg
7.png,0.03717443973349485,0.03576876143990238,0.0,0.2,0.8,tow_truck,Vgg
7.png,0.02086103723404255,0.03576876143990238,0.0,0.2,0.9,tow_truck,Vgg
7.png,0.0,0.03576876143990238,0.0,0.2,1,tow_truck,Vgg
7.png,0.056981333333333335,0.010517871468045281,0.0,0.3,0,tow_truck,Vgg
7.png,0.06819230664820697,0.010517871468045281,0.0,0.3,0.1,tow_truck,Vgg
7.png,0.08346982104943888,0.010517871468045281,0.0,0.3,0.2,tow_truck,Vgg
7.png,0.09412529807066984,0.010517871468045281,0.0,0.3,0.3,tow_truck,Vgg
7.png,0.08758595729279768,0.010517871468045281,0.0,0.3,0.4,tow_truck,Vgg
7.png,0.07599131527825391,0.010517871468045281,0.0,0.3,0.5,tow_truck,Vgg
7.png,0.06505342551854179,0.010517871468045281,0.0,0.3,0.6,tow_truck,Vgg
7.png,0.05102181717757526,0.010517871468045281,0.0,0.3,0.7,tow_truck,Vgg
7.png,0.03717443973349485,0.010517871468045281,0.0,0.3,0.8,tow_truck,Vgg
7.png,0.02086103723404255,0.010517871468045281,0.0,0.3,0.9,tow_truck,Vgg
7.png,0.0,0.010517871468045281,0.0,0.3,1,tow_truck,Vgg
7.png,0.056981333333333335,0.0014735678762202984,0.0,0.4,0,tow_truck,Vgg
7.png,0.06819230664820697,0.0014735678762202984,0.0,0.4,0.1,tow_truck,Vgg
7.png,0.08346982104943888,0.0014735678762202984,0.0,0.4,0.2,tow_truck,Vgg
7.png,0.09412529807066984,0.0014735678762202984,0.0,0.4,0.3,tow_truck,Vgg
7.png,0.08758595729279768,0.0014735678762202984,0.0,0.4,0.4,tow_truck,Vgg
7.png,0.07599131527825391,0.0014735678762202984,0.0,0.4,0.5,tow_truck,Vgg
7.png,0.06505342551854179,0.0014735678762202984,0.0,0.4,0.6,tow_truck,Vgg
7.png,0.05102181717757526,0.0014735678762202984,0.0,0.4,0.7,tow_truck,Vgg
7.png,0.03717443973349485,0.0014735678762202984,0.0,0.4,0.8,tow_truck,Vgg
7.png,0.02086103723404255,0.0014735678762202984,0.0,0.4,0.9,tow_truck,Vgg
7.png,0.0,0.0014735678762202984,0.0,0.4,1,tow_truck,Vgg
7.png,0.056981333333333335,0.0005582433941198362,0.0,0.5,0,tow_truck,Vgg
7.png,0.06819230664820697,0.0005582433941198362,0.0,0.5,0.1,tow_truck,Vgg
7.png,0.08346982104943888,0.0005582433941198362,0.0,0.5,0.2,tow_truck,Vgg
7.png,0.09412529807066984,0.0005582433941198362,0.0,0.5,0.3,tow_truck,Vgg
7.png,0.08758595729279768,0.0005582433941198362,0.0,0.5,0.4,tow_truck,Vgg
7.png,0.07599131527825391,0.0005582433941198362,0.0,0.5,0.5,tow_truck,Vgg
7.png,0.06505342551854179,0.0005582433941198362,0.0,0.5,0.6,tow_truck,Vgg
7.png,0.05102181717757526,0.0005582433941198362,0.0,0.5,0.7,tow_truck,Vgg
7.png,0.03717443973349485,0.0005582433941198362,0.0,0.5,0.8,tow_truck,Vgg
7.png,0.02086103723404255,0.0005582433941198362,0.0,0.5,0.9,tow_truck,Vgg
7.png,0.0,0.0005582433941198362,0.0,0.5,1,tow_truck,Vgg
7.png,0.056981333333333335,0.00018674136321195143,0.0,0.6,0,tow_truck,Vgg
7.png,0.06819230664820697,0.00018674136321195143,0.0,0.6,0.1,tow_truck,Vgg
7.png,0.08346982104943888,0.00018674136321195143,0.0,0.6,0.2,tow_truck,Vgg
7.png,0.09412529807066984,0.00018674136321195143,0.0,0.6,0.3,tow_truck,Vgg
7.png,0.08758595729279768,0.00018674136321195143,0.0,0.6,0.4,tow_truck,Vgg
7.png,0.07599131527825391,0.00018674136321195143,0.0,0.6,0.5,tow_truck,Vgg
7.png,0.06505342551854179,0.00018674136321195143,0.0,0.6,0.6,tow_truck,Vgg
7.png,0.05102181717757526,0.00018674136321195143,0.0,0.6,0.7,tow_truck,Vgg
7.png,0.03717443973349485,0.00018674136321195143,0.0,0.6,0.8,tow_truck,Vgg
7.png,0.02086103723404255,0.00018674136321195143,0.0,0.6,0.9,tow_truck,Vgg
7.png,0.0,0.00018674136321195143,0.0,0.6,1,tow_truck,Vgg
7.png,0.056981333333333335,0.0,0.0,0.7,0,tow_truck,Vgg
7.png,0.06819230664820697,0.0,0.0,0.7,0.1,tow_truck,Vgg
7.png,0.08346982104943888,0.0,0.0,0.7,0.2,tow_truck,Vgg
7.png,0.09412529807066984,0.0,0.0,0.7,0.3,tow_truck,Vgg
7.png,0.08758595729279768,0.0,0.0,0.7,0.4,tow_truck,Vgg
7.png,0.07599131527825391,0.0,0.0,0.7,0.5,tow_truck,Vgg
7.png,0.06505342551854179,0.0,0.0,0.7,0.6,tow_truck,Vgg
7.png,0.05102181717757526,0.0,0.0,0.7,0.7,tow_truck,Vgg
7.png,0.03717443973349485,0.0,0.0,0.7,0.8,tow_truck,Vgg
7.png,0.02086103723404255,0.0,0.0,0.7,0.9,tow_truck,Vgg
7.png,0.0,0.0,0.0,0.7,1,tow_truck,Vgg
7.png,0.056981333333333335,0.0,0.0,0.8,0,tow_truck,Vgg
7.png,0.06819230664820697,0.0,0.0,0.8,0.1,tow_truck,Vgg
7.png,0.08346982104943888,0.0,0.0,0.8,0.2,tow_truck,Vgg
7.png,0.09412529807066984,0.0,0.0,0.8,0.3,tow_truck,Vgg
7.png,0.08758595729279768,0.0,0.0,0.8,0.4,tow_truck,Vgg
7.png,0.07599131527825391,0.0,0.0,0.8,0.5,tow_truck,Vgg
7.png,0.06505342551854179,0.0,0.0,0.8,0.6,tow_truck,Vgg
7.png,0.05102181717757526,0.0,0.0,0.8,0.7,tow_truck,Vgg
7.png,0.03717443973349485,0.0,0.0,0.8,0.8,tow_truck,Vgg
7.png,0.02086103723404255,0.0,0.0,0.8,0.9,tow_truck,Vgg
7.png,0.0,0.0,0.0,0.8,1,tow_truck,Vgg
7.png,0.056981333333333335,0.0,0.0,0.9,0,tow_truck,Vgg
7.png,0.06819230664820697,0.0,0.0,0.9,0.1,tow_truck,Vgg
7.png,0.08346982104943888,0.0,0.0,0.9,0.2,tow_truck,Vgg
7.png,0.09412529807066984,0.0,0.0,0.9,0.3,tow_truck,Vgg
7.png,0.08758595729279768,0.0,0.0,0.9,0.4,tow_truck,Vgg
7.png,0.07599131527825391,0.0,0.0,0.9,0.5,tow_truck,Vgg
7.png,0.06505342551854179,0.0,0.0,0.9,0.6,tow_truck,Vgg
7.png,0.05102181717757526,0.0,0.0,0.9,0.7,tow_truck,Vgg
7.png,0.03717443973349485,0.0,0.0,0.9,0.8,tow_truck,Vgg
7.png,0.02086103723404255,0.0,0.0,0.9,0.9,tow_truck,Vgg
7.png,0.0,0.0,0.0,0.9,1,tow_truck,Vgg
7.png,0.056981333333333335,0.0,0.0,1,0,tow_truck,Vgg
7.png,0.06819230664820697,0.0,0.0,1,0.1,tow_truck,Vgg
7.png,0.08346982104943888,0.0,0.0,1,0.2,tow_truck,Vgg
7.png,0.09412529807066984,0.0,0.0,1,0.3,tow_truck,Vgg
7.png,0.08758595729279768,0.0,0.0,1,0.4,tow_truck,Vgg
7.png,0.07599131527825391,0.0,0.0,1,0.5,tow_truck,Vgg
7.png,0.06505342551854179,0.0,0.0,1,0.6,tow_truck,Vgg
7.png,0.05102181717757526,0.0,0.0,1,0.7,tow_truck,Vgg
7.png,0.03717443973349485,0.0,0.0,1,0.8,tow_truck,Vgg
7.png,0.02086103723404255,0.0,0.0,1,0.9,tow_truck,Vgg
7.png,0.0,0.0,0.0,1,1,tow_truck,Vgg
8.png,0.07279710144927536,0.07279710144927536,1.0,0,0,abacus,Vgg
8.png,0.08961500124595066,0.07279710144927536,0.43417391304347824,0,0.1,abacus,Vgg
8.png,0.08801483033771258,0.07279710144927536,0.3184782608695652,0,0.2,abacus,Vgg
8.png,0.06179919761341426,0.07279710144927536,0.2263840579710145,0,0.3,abacus,Vgg
8.png,0.031227087915750185,0.07279710144927536,0.15142753623188407,0,0.4,abacus,Vgg
8.png,0.019858380473911152,0.07279710144927536,0.11402173913043478,0,0.5,abacus,Vgg
8.png,0.007947142263087372,0.07279710144927536,0.08528260869565217,0,0.6,abacus,Vgg
8.png,0.00011179429849077697,0.07279710144927536,0.056855072463768114,0,0.7,abacus,Vgg
8.png,0.0,0.07279710144927536,0.022318840579710144,0,0.8,abacus,Vgg
8.png,0.0,0.07279710144927536,0.004101449275362319,0,0.9,abacus,Vgg
8.png,0.0,0.07279710144927536,0.0,0,1,abacus,Vgg
8.png,0.07279710144927536,0.07166758439578128,0.092,0.1,0,abacus,Vgg
8.png,0.08961500124595066,0.07166758439578128,0.03028184233610048,0.1,0.1,abacus,Vgg
8.png,0.08801483033771258,0.07166758439578128,0.010647551063255451,0.1,0.2,abacus,Vgg
8.png,0.06179919761341426,0.07166758439578128,0.00022486680965889434,0.1,0.3,abacus,Vgg
8.png,0.031227087915750185,0.07166758439578128,0.0,0.1,0.4,abacus,Vgg
8.png,0.019858380473911152,0.07166758439578128,0.0,0.1,0.5,abacus,Vgg
8.png,0.007947142263087372,0.07166758439578128,0.0,0.1,0.6,abacus,Vgg
8.png,0.00011179429849077697,0.07166758439578128,0.0,0.1,0.7,abacus,Vgg
8.png,0.0,0.07166758439578128,0.0,0.1,0.8,abacus,Vgg
8.png,0.0,0.07166758439578128,0.0,0.1,0.9,abacus,Vgg
8.png,0.0,0.07166758439578128,0.0,0.1,1,abacus,Vgg
8.png,0.07279710144927536,0.049141472664068264,0.01,0.2,0,abacus,Vgg
8.png,0.08961500124595066,0.049141472664068264,0.004614463903237999,0.2,0.1,abacus,Vgg
8.png,0.08801483033771258,0.049141472664068264,0.002641135688345989,0.2,0.2,abacus,Vgg
8.png,0.06179919761341426,0.049141472664068264,0.0,0.2,0.3,abacus,Vgg
8.png,0.031227087915750185,0.049141472664068264,0.0,0.2,0.4,abacus,Vgg
8.png,0.019858380473911152,0.049141472664068264,0.0,0.2,0.5,abacus,Vgg
8.png,0.007947142263087372,0.049141472664068264,0.0,0.2,0.6,abacus,Vgg
8.png,0.00011179429849077697,0.049141472664068264,0.0,0.2,0.7,abacus,Vgg
8.png,0.0,0.049141472664068264,0.0,0.2,0.8,abacus,Vgg
8.png,0.0,0.049141472664068264,0.0,0.2,0.9,abacus,Vgg
8.png,0.0,0.049141472664068264,0.0,0.2,1,abacus,Vgg
8.png,0.07279710144927536,0.017818068146295718,0.0,0.3,0,abacus,Vgg
8.png,0.08961500124595066,0.017818068146295718,0.0,0.3,0.1,abacus,Vgg
8.png,0.08801483033771258,0.017818068146295718,0.0,0.3,0.2,abacus,Vgg
8.png,0.06179919761341426,0.017818068146295718,0.0,0.3,0.3,abacus,Vgg
8.png,0.031227087915750185,0.017818068146295718,0.0,0.3,0.4,abacus,Vgg
8.png,0.019858380473911152,0.017818068146295718,0.0,0.3,0.5,abacus,Vgg
8.png,0.007947142263087372,0.017818068146295718,0.0,0.3,0.6,abacus,Vgg
8.png,0.00011179429849077697,0.017818068146295718,0.0,0.3,0.7,abacus,Vgg
8.png,0.0,0.017818068146295718,0.0,0.3,0.8,abacus,Vgg
8.png,0.0,0.017818068146295718,0.0,0.3,0.9,abacus,Vgg
8.png,0.0,0.017818068146295718,0.0,0.3,1,abacus,Vgg
8.png,0.07279710144927536,0.0056677941310905935,0.0,0.4,0,abacus,Vgg
8.png,0.08961500124595066,0.0056677941310905935,0.0,0.4,0.1,abacus,Vgg
8.png,0.08801483033771258,0.0056677941310905935,0.0,0.4,0.2,abacus,Vgg
8.png,0.06179919761341426,0.0056677941310905935,0.0,0.4,0.3,abacus,Vgg
8.png,0.031227087915750185,0.0056677941310905935,0.0,0.4,0.4,abacus,Vgg
8.png,0.019858380473911152,0.0056677941310905935,0.0,0.4,0.5,abacus,Vgg
8.png,0.007947142263087372,0.0056677941310905935,0.0,0.4,0.6,abacus,Vgg
8.png,0.00011179429849077697,0.0056677941310905935,0.0,0.4,0.7,abacus,Vgg
8.png,0.0,0.0056677941310905935,0.0,0.4,0.8,abacus,Vgg
8.png,0.0,0.0056677941310905935,0.0,0.4,0.9,abacus,Vgg
8.png,0.0,0.0056677941310905935,0.0,0.4,1,abacus,Vgg
8.png,0.07279710144927536,0.0022282503390815733,0.0,0.5,0,abacus,Vgg
8.png,0.08961500124595066,0.0022282503390815733,0.0,0.5,0.1,abacus,Vgg
8.png,0.08801483033771258,0.0022282503390815733,0.0,0.5,0.2,abacus,Vgg
8.png,0.06179919761341426,0.0022282503390815733,0.0,0.5,0.3,abacus,Vgg
8.png,0.031227087915750185,0.0022282503390815733,0.0,0.5,0.4,abacus,Vgg
8.png,0.019858380473911152,0.0022282503390815733,0.0,0.5,0.5,abacus,Vgg
8.png,0.007947142263087372,0.0022282503390815733,0.0,0.5,0.6,abacus,Vgg
8.png,0.00011179429849077697,0.0022282503390815733,0.0,0.5,0.7,abacus,Vgg
8.png,0.0,0.0022282503390815733,0.0,0.5,0.8,abacus,Vgg
8.png,0.0,0.0022282503390815733,0.0,0.5,0.9,abacus,Vgg
8.png,0.0,0.0022282503390815733,0.0,0.5,1,abacus,Vgg
8.png,0.07279710144927536,0.00029641339788558443,0.0,0.6,0,abacus,Vgg
8.png,0.08961500124595066,0.00029641339788558443,0.0,0.6,0.1,abacus,Vgg
8.png,0.08801483033771258,0.00029641339788558443,0.0,0.6,0.2,abacus,Vgg
8.png,0.06179919761341426,0.00029641339788558443,0.0,0.6,0.3,abacus,Vgg
8.png,0.031227087915750185,0.00029641339788558443,0.0,0.6,0.4,abacus,Vgg
8.png,0.019858380473911152,0.00029641339788558443,0.0,0.6,0.5,abacus,Vgg
8.png,0.007947142263087372,0.00029641339788558443,0.0,0.6,0.6,abacus,Vgg
8.png,0.00011179429849077697,0.00029641339788558443,0.0,0.6,0.7,abacus,Vgg
8.png,0.0,0.00029641339788558443,0.0,0.6,0.8,abacus,Vgg
8.png,0.0,0.00029641339788558443,0.0,0.6,0.9,abacus,Vgg
8.png,0.0,0.00029641339788558443,0.0,0.6,1,abacus,Vgg
8.png,0.07279710144927536,0.0001986491855383393,0.0,0.7,0,abacus,Vgg
8.png,0.08961500124595066,0.0001986491855383393,0.0,0.7,0.1,abacus,Vgg
8.png,0.08801483033771258,0.0001986491855383393,0.0,0.7,0.2,abacus,Vgg
8.png,0.06179919761341426,0.0001986491855383393,0.0,0.7,0.3,abacus,Vgg
8.png,0.031227087915750185,0.0001986491855383393,0.0,0.7,0.4,abacus,Vgg
8.png,0.019858380473911152,0.0001986491855383393,0.0,0.7,0.5,abacus,Vgg
8.png,0.007947142263087372,0.0001986491855383393,0.0,0.7,0.6,abacus,Vgg
8.png,0.00011179429849077697,0.0001986491855383393,0.0,0.7,0.7,abacus,Vgg
8.png,0.0,0.0001986491855383393,0.0,0.7,0.8,abacus,Vgg
8.png,0.0,0.0001986491855383393,0.0,0.7,0.9,abacus,Vgg
8.png,0.0,0.0001986491855383393,0.0,0.7,1,abacus,Vgg
8.png,0.07279710144927536,9.948269001193792e-05,0.0,0.8,0,abacus,Vgg
8.png,0.08961500124595066,9.948269001193792e-05,0.0,0.8,0.1,abacus,Vgg
8.png,0.08801483033771258,9.948269001193792e-05,0.0,0.8,0.2,abacus,Vgg
8.png,0.06179919761341426,9.948269001193792e-05,0.0,0.8,0.3,abacus,Vgg
8.png,0.031227087915750185,9.948269001193792e-05,0.0,0.8,0.4,abacus,Vgg
8.png,0.019858380473911152,9.948269001193792e-05,0.0,0.8,0.5,abacus,Vgg
8.png,0.007947142263087372,9.948269001193792e-05,0.0,0.8,0.6,abacus,Vgg
8.png,0.00011179429849077697,9.948269001193792e-05,0.0,0.8,0.7,abacus,Vgg
8.png,0.0,9.948269001193792e-05,0.0,0.8,0.8,abacus,Vgg
8.png,0.0,9.948269001193792e-05,0.0,0.8,0.9,abacus,Vgg
8.png,0.0,9.948269001193792e-05,0.0,0.8,1,abacus,Vgg
8.png,0.07279710144927536,0.0,0.0,0.9,0,abacus,Vgg
8.png,0.08961500124595066,0.0,0.0,0.9,0.1,abacus,Vgg
8.png,0.08801483033771258,0.0,0.0,0.9,0.2,abacus,Vgg
8.png,0.06179919761341426,0.0,0.0,0.9,0.3,abacus,Vgg
8.png,0.031227087915750185,0.0,0.0,0.9,0.4,abacus,Vgg
8.png,0.019858380473911152,0.0,0.0,0.9,0.5,abacus,Vgg
8.png,0.007947142263087372,0.0,0.0,0.9,0.6,abacus,Vgg
8.png,0.00011179429849077697,0.0,0.0,0.9,0.7,abacus,Vgg
8.png,0.0,0.0,0.0,0.9,0.8,abacus,Vgg
8.png,0.0,0.0,0.0,0.9,0.9,abacus,Vgg
8.png,0.0,0.0,0.0,0.9,1,abacus,Vgg
8.png,0.07279710144927536,0.0,0.0,1,0,abacus,Vgg
8.png,0.08961500124595066,0.0,0.0,1,0.1,abacus,Vgg
8.png,0.08801483033771258,0.0,0.0,1,0.2,abacus,Vgg
8.png,0.06179919761341426,0.0,0.0,1,0.3,abacus,Vgg
8.png,0.031227087915750185,0.0,0.0,1,0.4,abacus,Vgg
8.png,0.019858380473911152,0.0,0.0,1,0.5,abacus,Vgg
8.png,0.007947142263087372,0.0,0.0,1,0.6,abacus,Vgg
8.png,0.00011179429849077697,0.0,0.0,1,0.7,abacus,Vgg
8.png,0.0,0.0,0.0,1,0.8,abacus,Vgg
